family,leg,lag,loo,n,corr,day,predictor
TRANSLATOR,TRANSLATOR_ECLIPSE_CHARCOAL,5,True,9995,-0.015518763903185337,2,ofi
TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,1,True,9999,-0.0033876372653228576,2,ofi
TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,2,True,9998,0.0012911764532666473,2,ofi
TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,3,True,9997,-0.0032748938862366774,2,ofi
TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,4,True,9996,0.004226635409117942,2,ofi
TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,5,True,9995,-0.017187517701717267,2,ofi
TRANSLATOR,TRANSLATOR_SPACE_GRAY,1,True,9999,-0.0028228233382692806,2,ofi
TRANSLATOR,TRANSLATOR_SPACE_GRAY,2,True,9998,-0.004019101657613984,2,ofi
TRANSLATOR,TRANSLATOR_SPACE_GRAY,3,True,9997,0.003540251643959507,2,ofi
TRANSLATOR,TRANSLATOR_SPACE_GRAY,4,True,9996,-0.012762288346349085,2,ofi
TRANSLATOR,TRANSLATOR_SPACE_GRAY,5,True,9995,-0.00692081699645527,2,ofi
TRANSLATOR,TRANSLATOR_VOID_BLUE,1,True,9999,-0.0004989673168816723,2,ofi
TRANSLATOR,TRANSLATOR_VOID_BLUE,2,True,9998,0.005510088342327628,2,ofi
TRANSLATOR,TRANSLATOR_VOID_BLUE,3,True,9997,-0.014355276608223886,2,ofi
TRANSLATOR,TRANSLATOR_VOID_BLUE,4,True,9996,0.005352848515697778,2,ofi
TRANSLATOR,TRANSLATOR_VOID_BLUE,5,True,9995,0.005352910412475051,2,ofi
PANEL,PANEL_1X2,1,True,9999,0.00015018566429787552,2,ofi
PANEL,PANEL_1X2,2,True,9998,-0.0008040429454671798,2,ofi
PANEL,PANEL_1X2,3,True,9997,-0.008490973609146562,2,ofi
PANEL,PANEL_1X2,4,True,9996,0.01910525366250097,2,ofi
PANEL,PANEL_1X2,5,True,9995,0.0056537077392016175,2,ofi
PANEL,PANEL_1X4,1,True,9999,-0.008583059737537197,2,ofi
PANEL,PANEL_1X4,2,True,9998,-0.004850706508938592,2,ofi
PANEL,PANEL_1X4,3,True,9997,0.005922304983489394,2,ofi
PANEL,PANEL_1X4,4,True,9996,0.00912160061914767,2,ofi
PANEL,PANEL_1X4,5,True,9995,0.002202233892182661,2,ofi
PANEL,PANEL_2X2,1,True,9999,0.009850640518378426,2,ofi
PANEL,PANEL_2X2,2,True,9998,0.018146622001677312,2,ofi
PANEL,PANEL_2X2,3,True,9997,-0.018256005987825983,2,ofi
PANEL,PANEL_2X2,4,True,9996,0.009943156856525361,2,ofi
PANEL,PANEL_2X2,5,True,9995,0.005053928323045479,2,ofi
PANEL,PANEL_2X4,1,True,9999,0.007710996394793041,2,ofi
PANEL,PANEL_2X4,2,True,9998,0.001527722229408653,2,ofi
PANEL,PANEL_2X4,3,True,9997,0.0005683412964273174,2,ofi
PANEL,PANEL_2X4,4,True,9996,-0.003060788253294988,2,ofi
PANEL,PANEL_2X4,5,True,9995,0.000603144650050636,2,ofi
PANEL,PANEL_4X4,1,True,9999,0.0055060405784149525,2,ofi
PANEL,PANEL_4X4,2,True,9998,-0.022980284154566304,2,ofi
PANEL,PANEL_4X4,3,True,9997,-0.012844928977373242,2,ofi
PANEL,PANEL_4X4,4,True,9996,-0.002805587499671943,2,ofi
PANEL,PANEL_4X4,5,True,9995,0.002050117379437837,2,ofi
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,1,True,9999,0.007054694278095872,2,ofi
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,2,True,9998,-0.0014590227099662374,2,ofi
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,3,True,9997,-0.006774343683908575,2,ofi
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,4,True,9996,-0.008246987413999074,2,ofi
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,5,True,9995,-0.018026256849195996,2,ofi
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,1,True,9999,-0.0033792568165787107,2,ofi
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2,True,9998,0.01957976932897245,2,ofi
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,3,True,9997,-0.0018571449191534693,2,ofi
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,4,True,9996,-0.004702509055466263,2,ofi
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,5,True,9995,-0.004041103575504027,2,ofi
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,1,True,9999,0.003555474104454169,2,ofi
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,2,True,9998,-0.002265037601516865,2,ofi
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,3,True,9997,0.01545035079068063,2,ofi
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,4,True,9996,-0.009147273037914324,2,ofi
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,5,True,9995,-0.001326617867541636,2,ofi
OXYGEN_SHAKE,OXYGEN_SHAKE_MORNING_BREATH,1,True,9999,-0.0054094992554833896,2,ofi
OXYGEN_SHAKE,OXYGEN_SHAKE_MORNING_BREATH,2,True,9998,0.004006117325691167,2,ofi
OXYGEN_SHAKE,OXYGEN_SHAKE_MORNING_BREATH,3,True,9997,-0.0012378919801237236,2,ofi
OXYGEN_SHAKE,OXYGEN_SHAKE_MORNING_BREATH,4,True,9996,0.001966223753426272,2,ofi
OXYGEN_SHAKE,OXYGEN_SHAKE_MORNING_BREATH,5,True,9995,-0.010700189035473661,2,ofi
OXYGEN_SHAKE,OXYGEN_SHAKE_EVENING_BREATH,1,True,9999,0.0010776295819699534,2,ofi
OXYGEN_SHAKE,OXYGEN_SHAKE_EVENING_BREATH,2,True,9998,0.022970381300375136,2,ofi
OXYGEN_SHAKE,OXYGEN_SHAKE_EVENING_BREATH,3,True,9997,0.0016736161060113956,2,ofi
OXYGEN_SHAKE,OXYGEN_SHAKE_EVENING_BREATH,4,True,9996,-0.014487689317085712,2,ofi
OXYGEN_SHAKE,OXYGEN_SHAKE_EVENING_BREATH,5,True,9995,-0.0036406464786203456,2,ofi
SNACKPACK,SNACKPACK_CHOCOLATE,1,True,9999,0.014531312966053107,2,ofi
SNACKPACK,SNACKPACK_CHOCOLATE,2,True,9998,-0.005723616494829775,2,ofi
SNACKPACK,SNACKPACK_CHOCOLATE,3,True,9997,0.006947995184251005,2,ofi
SNACKPACK,SNACKPACK_CHOCOLATE,4,True,9996,-0.006991000942272915,2,ofi
SNACKPACK,SNACKPACK_CHOCOLATE,5,True,9995,-0.0037671747256913194,2,ofi
SNACKPACK,SNACKPACK_VANILLA,1,True,9999,-0.011403144982568118,2,ofi
SNACKPACK,SNACKPACK_VANILLA,2,True,9998,0.0031157134732390426,2,ofi
SNACKPACK,SNACKPACK_VANILLA,3,True,9997,-0.003918829086846576,2,ofi
SNACKPACK,SNACKPACK_VANILLA,4,True,9996,-0.002286737000103376,2,ofi
SNACKPACK,SNACKPACK_VANILLA,5,True,9995,0.0065677165231161965,2,ofi
SNACKPACK,SNACKPACK_RASPBERRY,1,True,9999,-0.0059494906900881845,2,ofi
SNACKPACK,SNACKPACK_RASPBERRY,2,True,9998,-0.01164757858126205,2,ofi
SNACKPACK,SNACKPACK_RASPBERRY,3,True,9997,0.01990292417430313,2,ofi
SNACKPACK,SNACKPACK_RASPBERRY,4,True,9996,-0.0026464380173000994,2,ofi
SNACKPACK,SNACKPACK_RASPBERRY,5,True,9995,0.0015663955654916042,2,ofi
SNACKPACK,SNACKPACK_STRAWBERRY,1,True,9999,0.012056938444342679,2,ofi
SNACKPACK,SNACKPACK_STRAWBERRY,2,True,9998,0.0068104785602453545,2,ofi
SNACKPACK,SNACKPACK_STRAWBERRY,3,True,9997,-0.016921496687487315,2,ofi
SNACKPACK,SNACKPACK_STRAWBERRY,4,True,9996,-0.0020248333202333275,2,ofi
SNACKPACK,SNACKPACK_STRAWBERRY,5,True,9995,0.004474561582851312,2,ofi
SNACKPACK,SNACKPACK_PISTACHIO,1,True,9999,0.008953311917149537,2,ofi
SNACKPACK,SNACKPACK_PISTACHIO,2,True,9998,0.0029261024403200026,2,ofi
SNACKPACK,SNACKPACK_PISTACHIO,3,True,9997,-0.020952118178530946,2,ofi
SNACKPACK,SNACKPACK_PISTACHIO,4,True,9996,0.0014423840520953212,2,ofi
SNACKPACK,SNACKPACK_PISTACHIO,5,True,9995,0.0006779055005591494,2,ofi
GALAXY_SOUNDS,GALAXY_SOUNDS_DARK_MATTER,1,True,9999,-0.002210711390454241,3,ofi
GALAXY_SOUNDS,GALAXY_SOUNDS_DARK_MATTER,2,True,9998,0.006056831883354219,3,ofi
GALAXY_SOUNDS,GALAXY_SOUNDS_DARK_MATTER,3,True,9997,-0.01595756557603183,3,ofi
GALAXY_SOUNDS,GALAXY_SOUNDS_DARK_MATTER,4,True,9996,-0.005577726146005877,3,ofi
GALAXY_SOUNDS,GALAXY_SOUNDS_DARK_MATTER,5,True,9995,0.004549011036813767,3,ofi
GALAXY_SOUNDS,GALAXY_SOUNDS_BLACK_HOLES,1,True,9999,0.0027504903071029923,3,ofi
GALAXY_SOUNDS,GALAXY_SOUNDS_BLACK_HOLES,2,True,9998,-0.0022709004605575333,3,ofi
GALAXY_SOUNDS,GALAXY_SOUNDS_BLACK_HOLES,3,True,9997,0.003659910351488772,3,ofi
GALAXY_SOUNDS,GALAXY_SOUNDS_BLACK_HOLES,4,True,9996,0.004114652156714394,3,ofi
GALAXY_SOUNDS,GALAXY_SOUNDS_BLACK_HOLES,5,True,9995,-0.0015247943741838175,3,ofi
GALAXY_SOUNDS,GALAXY_SOUNDS_PLANETARY_RINGS,1,True,9999,0.010311049912055266,3,ofi
GALAXY_SOUNDS,GALAXY_SOUNDS_PLANETARY_RINGS,2,True,9998,-0.014469488848966618,3,ofi
GALAXY_SOUNDS,GALAXY_SOUNDS_PLANETARY_RINGS,3,True,9997,0.002273177336920645,3,ofi
GALAXY_SOUNDS,GALAXY_SOUNDS_PLANETARY_RINGS,4,True,9996,-0.014869745027982441,3,ofi
GALAXY_SOUNDS,GALAXY_SOUNDS_PLANETARY_RINGS,5,True,9995,0.005959777975764053,3,ofi
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_WINDS,1,True,9999,-0.0030324504697688682,3,ofi
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_WINDS,2,True,9998,-0.0051993562023111995,3,ofi
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_WINDS,3,True,9997,-0.013217639190072291,3,ofi
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_WINDS,4,True,9996,0.0023314699645487174,3,ofi
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_WINDS,5,True,9995,7.835817870647912e-05,3,ofi
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,1,True,9999,-0.023611976717077415,3,ofi
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,2,True,9998,-0.005319437576935415,3,ofi
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,3,True,9997,-0.0037274859360484163,3,ofi
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,4,True,9996,0.0022502337098868775,3,ofi
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,5,True,9995,0.009977105436076154,3,ofi
SLEEP_POD,SLEEP_POD_SUEDE,1,True,9999,0.012002773209120824,3,ofi
SLEEP_POD,SLEEP_POD_SUEDE,2,True,9998,0.007315623928419547,3,ofi
SLEEP_POD,SLEEP_POD_SUEDE,3,True,9997,0.0018419600651133014,3,ofi
SLEEP_POD,SLEEP_POD_SUEDE,4,True,9996,-0.003414192348167872,3,ofi
SLEEP_POD,SLEEP_POD_SUEDE,5,True,9995,0.006009970817112686,3,ofi
SLEEP_POD,SLEEP_POD_LAMB_WOOL,1,True,9999,-0.004903140291834103,3,ofi
SLEEP_POD,SLEEP_POD_LAMB_WOOL,2,True,9998,-0.005246964714718515,3,ofi
SLEEP_POD,SLEEP_POD_LAMB_WOOL,3,True,9997,-0.012629726890031437,3,ofi
SLEEP_POD,SLEEP_POD_LAMB_WOOL,4,True,9996,-0.0012386102774813472,3,ofi
SLEEP_POD,SLEEP_POD_LAMB_WOOL,5,True,9995,0.007945883148906924,3,ofi
SLEEP_POD,SLEEP_POD_POLYESTER,1,True,9999,-0.004521182703795126,3,ofi
SLEEP_POD,SLEEP_POD_POLYESTER,2,True,9998,-0.010422163915880179,3,ofi
SLEEP_POD,SLEEP_POD_POLYESTER,3,True,9997,-0.007364129024787172,3,ofi
SLEEP_POD,SLEEP_POD_POLYESTER,4,True,9996,0.004794063929702017,3,ofi
SLEEP_POD,SLEEP_POD_POLYESTER,5,True,9995,0.011267697188000645,3,ofi
SLEEP_POD,SLEEP_POD_NYLON,1,True,9999,-0.004031661991669262,3,ofi
SLEEP_POD,SLEEP_POD_NYLON,2,True,9998,0.02484218760434531,3,ofi
SLEEP_POD,SLEEP_POD_NYLON,3,True,9997,0.0009210433925876083,3,ofi
SLEEP_POD,SLEEP_POD_NYLON,4,True,9996,0.012192498021873319,3,ofi
SLEEP_POD,SLEEP_POD_NYLON,5,True,9995,-0.0075471327530736935,3,ofi
SLEEP_POD,SLEEP_POD_COTTON,1,True,9999,0.00423797311653045,3,ofi
SLEEP_POD,SLEEP_POD_COTTON,2,True,9998,-0.005789463188764967,3,ofi
SLEEP_POD,SLEEP_POD_COTTON,3,True,9997,-0.006693610628767177,3,ofi
SLEEP_POD,SLEEP_POD_COTTON,4,True,9996,0.0056513680829867055,3,ofi
SLEEP_POD,SLEEP_POD_COTTON,5,True,9995,0.0072431924466057306,3,ofi
MICROCHIP,MICROCHIP_CIRCLE,1,True,9999,0.00028546448516608404,3,ofi
MICROCHIP,MICROCHIP_CIRCLE,2,True,9998,-0.0027838939535485938,3,ofi
MICROCHIP,MICROCHIP_CIRCLE,3,True,9997,-0.007284946884475195,3,ofi
MICROCHIP,MICROCHIP_CIRCLE,4,True,9996,0.006554107353991766,3,ofi
MICROCHIP,MICROCHIP_CIRCLE,5,True,9995,0.0011081346925667518,3,ofi
MICROCHIP,MICROCHIP_OVAL,1,True,9999,0.0006994611248721093,3,ofi
MICROCHIP,MICROCHIP_OVAL,2,True,9998,0.003920101656206613,3,ofi
MICROCHIP,MICROCHIP_OVAL,3,True,9997,0.015871326041359355,3,ofi
MICROCHIP,MICROCHIP_OVAL,4,True,9996,-0.005173393354069889,3,ofi
MICROCHIP,MICROCHIP_OVAL,5,True,9995,0.007844884334176558,3,ofi
MICROCHIP,MICROCHIP_SQUARE,1,True,9999,0.003825192841002983,3,ofi
MICROCHIP,MICROCHIP_SQUARE,2,True,9998,0.004865070271752398,3,ofi
MICROCHIP,MICROCHIP_SQUARE,3,True,9997,-0.012383986723475387,3,ofi
MICROCHIP,MICROCHIP_SQUARE,4,True,9996,-0.020089042752035137,3,ofi
MICROCHIP,MICROCHIP_SQUARE,5,True,9995,-0.014197260885449535,3,ofi
MICROCHIP,MICROCHIP_RECTANGLE,1,True,9999,-0.001092843914611609,3,ofi
MICROCHIP,MICROCHIP_RECTANGLE,2,True,9998,-0.010842621420667463,3,ofi
MICROCHIP,MICROCHIP_RECTANGLE,3,True,9997,0.020553968384971668,3,ofi
MICROCHIP,MICROCHIP_RECTANGLE,4,True,9996,-0.0027412903832329614,3,ofi
MICROCHIP,MICROCHIP_RECTANGLE,5,True,9995,0.001659593087048168,3,ofi
MICROCHIP,MICROCHIP_TRIANGLE,1,True,9999,-0.008532104626628755,3,ofi
MICROCHIP,MICROCHIP_TRIANGLE,2,True,9998,-0.0023503495138043136,3,ofi
MICROCHIP,MICROCHIP_TRIANGLE,3,True,9997,0.008370526611796929,3,ofi
MICROCHIP,MICROCHIP_TRIANGLE,4,True,9996,0.008070140296443219,3,ofi
MICROCHIP,MICROCHIP_TRIANGLE,5,True,9995,0.0063850401547111526,3,ofi
PEBBLES,PEBBLES_XS,1,True,9999,-0.008157870408942423,3,ofi
PEBBLES,PEBBLES_XS,2,True,9998,-0.01063019578568082,3,ofi
PEBBLES,PEBBLES_XS,3,True,9997,-0.0004094118521614248,3,ofi
PEBBLES,PEBBLES_XS,4,True,9996,0.011860717869128238,3,ofi
PEBBLES,PEBBLES_XS,5,True,9995,0.009423196717235863,3,ofi
PEBBLES,PEBBLES_S,1,True,9999,-0.00447185374617916,3,ofi
PEBBLES,PEBBLES_S,2,True,9998,0.010040544887543962,3,ofi
PEBBLES,PEBBLES_S,3,True,9997,0.007175172267061127,3,ofi
PEBBLES,PEBBLES_S,4,True,9996,-0.0029034470105354366,3,ofi
PEBBLES,PEBBLES_S,5,True,9995,-0.0024652964076448004,3,ofi
PEBBLES,PEBBLES_M,1,True,9999,0.005549840724207865,3,ofi
PEBBLES,PEBBLES_M,2,True,9998,0.006876031103389816,3,ofi
PEBBLES,PEBBLES_M,3,True,9997,0.011566059871317688,3,ofi
PEBBLES,PEBBLES_M,4,True,9996,0.009927488119970622,3,ofi
PEBBLES,PEBBLES_M,5,True,9995,-0.0036504889372967783,3,ofi
PEBBLES,PEBBLES_L,1,True,9999,0.008532663560939529,3,ofi
PEBBLES,PEBBLES_L,2,True,9998,-0.007298472512618034,3,ofi
PEBBLES,PEBBLES_L,3,True,9997,-0.005757809285421761,3,ofi
PEBBLES,PEBBLES_L,4,True,9996,-0.012790343259757008,3,ofi
PEBBLES,PEBBLES_L,5,True,9995,0.01151620024398385,3,ofi
PEBBLES,PEBBLES_XL,1,True,9999,-0.0013462997703448149,3,ofi
PEBBLES,PEBBLES_XL,2,True,9998,0.0027423137828835363,3,ofi
PEBBLES,PEBBLES_XL,3,True,9997,-0.008407651043390372,3,ofi
PEBBLES,PEBBLES_XL,4,True,9996,-0.0028040869683934985,3,ofi
PEBBLES,PEBBLES_XL,5,True,9995,-0.007513799781899144,3,ofi
ROBOT,ROBOT_VACUUMING,1,True,9999,0.00014957744476000703,3,ofi
ROBOT,ROBOT_VACUUMING,2,True,9998,-0.0035054482507854354,3,ofi
ROBOT,ROBOT_VACUUMING,3,True,9997,0.004967252697585523,3,ofi
ROBOT,ROBOT_VACUUMING,4,True,9996,-0.013322268088380133,3,ofi
ROBOT,ROBOT_VACUUMING,5,True,9995,0.015333428481853505,3,ofi
ROBOT,ROBOT_MOPPING,1,True,9999,8.325794566883306e-05,3,ofi
ROBOT,ROBOT_MOPPING,2,True,9998,0.0037027226403302783,3,ofi
ROBOT,ROBOT_MOPPING,3,True,9997,0.011134071006311376,3,ofi
ROBOT,ROBOT_MOPPING,4,True,9996,0.007039222753021036,3,ofi
ROBOT,ROBOT_MOPPING,5,True,9995,0.003191138786718405,3,ofi
ROBOT,ROBOT_DISHES,1,True,9999,-0.007485466997297856,3,ofi
ROBOT,ROBOT_DISHES,2,True,9998,0.008212982572085225,3,ofi
ROBOT,ROBOT_DISHES,3,True,9997,-0.010214872963720341,3,ofi
ROBOT,ROBOT_DISHES,4,True,9996,0.0022617317141928692,3,ofi
ROBOT,ROBOT_DISHES,5,True,9995,-0.01274105109379201,3,ofi
ROBOT,ROBOT_LAUNDRY,1,True,9999,0.002605127653007589,3,ofi
ROBOT,ROBOT_LAUNDRY,2,True,9998,-0.0026352462293450615,3,ofi
ROBOT,ROBOT_LAUNDRY,3,True,9997,0.006028802834054298,3,ofi
ROBOT,ROBOT_LAUNDRY,4,True,9996,0.00974266429276189,3,ofi
ROBOT,ROBOT_LAUNDRY,5,True,9995,-0.0019676086666057645,3,ofi
ROBOT,ROBOT_IRONING,1,True,9999,-0.0031368772244136185,3,ofi
ROBOT,ROBOT_IRONING,2,True,9998,-0.005113614731416701,3,ofi
ROBOT,ROBOT_IRONING,3,True,9997,-0.0034228608447541796,3,ofi
ROBOT,ROBOT_IRONING,4,True,9996,0.011919622893980185,3,ofi
ROBOT,ROBOT_IRONING,5,True,9995,-0.012010488122711896,3,ofi
UV_VISOR,UV_VISOR_AMBER,1,True,9999,-0.009713634226825274,3,ofi
UV_VISOR,UV_VISOR_AMBER,2,True,9998,-0.005111828054022836,3,ofi
UV_VISOR,UV_VISOR_AMBER,3,True,9997,0.008885822526765926,3,ofi
UV_VISOR,UV_VISOR_AMBER,4,True,9996,0.003933211086421034,3,ofi
UV_VISOR,UV_VISOR_AMBER,5,True,9995,-0.0009669376322656122,3,ofi
UV_VISOR,UV_VISOR_MAGENTA,1,True,9999,0.0007021332056019138,3,ofi
UV_VISOR,UV_VISOR_MAGENTA,2,True,9998,-0.004724691457442525,3,ofi
UV_VISOR,UV_VISOR_MAGENTA,3,True,9997,0.005469718889435505,3,ofi
UV_VISOR,UV_VISOR_MAGENTA,4,True,9996,-0.0022439869685108205,3,ofi
UV_VISOR,UV_VISOR_MAGENTA,5,True,9995,0.020964255882792833,3,ofi
UV_VISOR,UV_VISOR_ORANGE,1,True,9999,-0.009932733715421098,3,ofi
UV_VISOR,UV_VISOR_ORANGE,2,True,9998,0.008258307166186741,3,ofi
UV_VISOR,UV_VISOR_ORANGE,3,True,9997,-0.004471120945270212,3,ofi
UV_VISOR,UV_VISOR_ORANGE,4,True,9996,0.0017236873498894193,3,ofi
UV_VISOR,UV_VISOR_ORANGE,5,True,9995,-0.003700968949677237,3,ofi
UV_VISOR,UV_VISOR_RED,1,True,9999,0.008867885384575652,3,ofi
UV_VISOR,UV_VISOR_RED,2,True,9998,0.02522482618868832,3,ofi
UV_VISOR,UV_VISOR_RED,3,True,9997,-0.00519519849081351,3,ofi
UV_VISOR,UV_VISOR_RED,4,True,9996,0.009125591481181526,3,ofi
UV_VISOR,UV_VISOR_RED,5,True,9995,-0.006876565491287892,3,ofi
UV_VISOR,UV_VISOR_YELLOW,1,True,9999,0.013278974703667517,3,ofi
UV_VISOR,UV_VISOR_YELLOW,2,True,9998,-0.004526174630104264,3,ofi
UV_VISOR,UV_VISOR_YELLOW,3,True,9997,-0.000391732464286547,3,ofi
UV_VISOR,UV_VISOR_YELLOW,4,True,9996,0.004123050238239738,3,ofi
UV_VISOR,UV_VISOR_YELLOW,5,True,9995,0.027937660495408013,3,ofi
TRANSLATOR,TRANSLATOR_ASTRO_BLACK,1,True,9999,0.00037477702813330094,3,ofi
TRANSLATOR,TRANSLATOR_ASTRO_BLACK,2,True,9998,0.005468038826737001,3,ofi
TRANSLATOR,TRANSLATOR_ASTRO_BLACK,3,True,9997,0.008934755163643946,3,ofi
TRANSLATOR,TRANSLATOR_ASTRO_BLACK,4,True,9996,-0.0063085071526047115,3,ofi
TRANSLATOR,TRANSLATOR_ASTRO_BLACK,5,True,9995,0.009580001797391487,3,ofi
TRANSLATOR,TRANSLATOR_ECLIPSE_CHARCOAL,1,True,9999,0.011793567595390355,3,ofi
TRANSLATOR,TRANSLATOR_ECLIPSE_CHARCOAL,2,True,9998,0.007092578401618992,3,ofi
TRANSLATOR,TRANSLATOR_ECLIPSE_CHARCOAL,3,True,9997,0.0110249522549053,3,ofi
TRANSLATOR,TRANSLATOR_ECLIPSE_CHARCOAL,4,True,9996,0.0045792562467887295,3,ofi
TRANSLATOR,TRANSLATOR_ECLIPSE_CHARCOAL,5,True,9995,-0.007522437939152546,3,ofi
TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,1,True,9999,0.007872216605129356,3,ofi
TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,2,True,9998,0.021982129072981787,3,ofi
TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,3,True,9997,-0.012059752207975874,3,ofi
TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,4,True,9996,-0.0037054394532088568,3,ofi
TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,5,True,9995,0.00014370729855911306,3,ofi
TRANSLATOR,TRANSLATOR_SPACE_GRAY,1,True,9999,-0.008115992007730102,3,ofi
TRANSLATOR,TRANSLATOR_SPACE_GRAY,2,True,9998,0.0027354549070676103,3,ofi
TRANSLATOR,TRANSLATOR_SPACE_GRAY,3,True,9997,-0.012339723287980987,3,ofi
TRANSLATOR,TRANSLATOR_SPACE_GRAY,4,True,9996,0.006524942919419685,3,ofi
TRANSLATOR,TRANSLATOR_SPACE_GRAY,5,True,9995,-0.0008878095099449544,3,ofi
TRANSLATOR,TRANSLATOR_VOID_BLUE,1,True,9999,-0.0018743520837203264,3,ofi
TRANSLATOR,TRANSLATOR_VOID_BLUE,2,True,9998,0.014559918861564715,3,ofi
TRANSLATOR,TRANSLATOR_VOID_BLUE,3,True,9997,0.010411432443822055,3,ofi
TRANSLATOR,TRANSLATOR_VOID_BLUE,4,True,9996,0.0014027853594595233,3,ofi
TRANSLATOR,TRANSLATOR_VOID_BLUE,5,True,9995,-0.002663118069035995,3,ofi
PANEL,PANEL_1X2,1,True,9999,0.017249594318640343,3,ofi
PANEL,PANEL_1X2,2,True,9998,0.008241200309631111,3,ofi
PANEL,PANEL_1X2,3,True,9997,-0.003220597367864924,3,ofi
PANEL,PANEL_1X2,4,True,9996,-0.0008616818993871135,3,ofi
PANEL,PANEL_1X2,5,True,9995,0.007073167505095983,3,ofi
PANEL,PANEL_1X4,1,True,9999,0.002349733364298584,3,ofi
PANEL,PANEL_1X4,2,True,9998,-0.01363353321288578,3,ofi
PANEL,PANEL_1X4,3,True,9997,-0.012396871168067435,3,ofi
PANEL,PANEL_1X4,4,True,9996,-0.0012661904187040568,3,ofi
PANEL,PANEL_1X4,5,True,9995,0.00046169125454781346,3,ofi
PANEL,PANEL_2X2,1,True,9999,0.002159520136005528,3,ofi
PANEL,PANEL_2X2,2,True,9998,-0.01572801452138951,3,ofi
PANEL,PANEL_2X2,3,True,9997,0.008557506400280331,3,ofi
PANEL,PANEL_2X2,4,True,9996,-0.004461773308829467,3,ofi
PANEL,PANEL_2X2,5,True,9995,-0.016154535475016534,3,ofi
PANEL,PANEL_2X4,1,True,9999,0.010125847197412614,3,ofi
PANEL,PANEL_2X4,2,True,9998,0.007963231558129431,3,ofi
PANEL,PANEL_2X4,3,True,9997,-0.002139355379884734,3,ofi
PANEL,PANEL_2X4,4,True,9996,0.007812999235954146,3,ofi
PANEL,PANEL_2X4,5,True,9995,0.008049969819858721,3,ofi
PANEL,PANEL_4X4,1,True,9999,-0.003616401105115212,3,ofi
PANEL,PANEL_4X4,2,True,9998,-0.007070439617471585,3,ofi
PANEL,PANEL_4X4,3,True,9997,-0.009908294872965335,3,ofi
PANEL,PANEL_4X4,4,True,9996,-0.023213202016242548,3,ofi
PANEL,PANEL_4X4,5,True,9995,0.013624121306686398,3,ofi
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,1,True,9999,0.009048626431766094,3,ofi
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,2,True,9998,-0.004402206850049931,3,ofi
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,3,True,9997,0.001935378414109435,3,ofi
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,4,True,9996,-0.019720326964133197,3,ofi
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,5,True,9995,-0.0019487417228024764,3,ofi
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,1,True,9999,0.0032170108450138334,3,ofi
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2,True,9998,0.01346034482574956,3,ofi
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,3,True,9997,-0.0016255245695593421,3,ofi
