day,timestamp,GALAXY_SOUNDS,MICROCHIP,OXYGEN_SHAKE,PANEL,PEBBLES,ROBOT,SLEEP_POD,SNACKPACK,TRANSLATOR,UV_VISOR
4,463800,1.9,-14.5,-1.7,0.8,-0.1,-1.5,-1.7,1.3,-3.3,7.0
4,463900,-2.7,4.8,8.0,7.2,-0.1,-2.1,-0.4,0.6,-0.9,3.2
4,464000,-9.5,5.4,5.7,-1.6,0.1,-2.1,-3.3,0.8,3.4,2.3
4,464100,3.4,-5.0,-0.1,1.1,0.2,18.4,-7.9,3.0,-4.5,1.5
4,464200,6.7,5.3,-11.1,1.2,-0.3,8.7,-8.5,1.5,-3.5,-4.6
4,464300,-0.5,-1.1,-5.5,-8.6,0.1,1.9,4.8,-0.6,-1.6,-0.9
4,464400,4.6,-5.2,-4.7,0.9,-0.1,-1.1,-1.9,-0.2,7.4,-5.5
4,464500,8.0,-3.1,4.6,0.5,-0.1,4.7,8.4,-1.2,0.9,2.5
4,464600,-2.6,-1.2,-0.3,-5.4,0.2,-14.8,-4.0,-1.8,-1.1,-1.8
4,464700,4.5,-9.4,-3.7,-0.4,0.0,19.1,-2.3,0.0,1.9,6.4
4,464800,6.4,-3.5,7.3,-0.9,-3.4,-18.2,-0.1,-3.0,1.8,-14.1
4,464900,-4.3,1.7,8.2,-5.6,3.4,1.2,0.1,2.7,-6.2,1.2
4,465000,6.0,-3.5,9.9,-4.4,0.2,3.9,9.7,3.2,-1.5,3.3
4,465100,-3.5,-4.5,-7.2,-3.0,-0.2,-5.0,-10.5,-3.7,-1.7,-1.8
4,465200,0.0,-3.7,-3.2,-3.3,0.1,8.8,4.3,-0.8,-2.5,2.0
4,465300,5.4,-1.7,6.1,1.3,-0.2,-5.6,-5.0,0.2,6.1,-0.6
4,465400,-2.8,-3.2,0.3,0.3,0.2,-2.7,12.1,1.4,-2.6,2.0
4,465500,2.3,5.9,-4.1,-8.4,-0.2,3.0,2.5,0.9,1.7,-1.4
4,465600,1.0,-3.8,-0.4,-1.7,0.1,-1.3,-9.5,-2.6,-0.9,2.6
4,465700,0.9,4.1,0.2,-3.1,0.0,-3.1,-4.2,-1.1,-3.3,-5.3
4,465800,-3.6,1.0,-1.9,-2.9,0.1,-6.6,-11.6,-2.6,1.4,-10.6
4,465900,0.6,-2.1,-3.4,-1.7,0.0,0.3,11.2,4.3,7.2,5.4
4,466000,9.1,-2.4,3.3,-3.0,0.0,2.1,0.4,1.0,-3.6,-3.6
4,466100,1.1,8.7,6.1,-1.4,0.0,3.7,3.1,0.5,-1.4,-3.2
4,466200,1.2,-7.3,6.8,1.7,-0.2,5.5,4.3,-0.5,-3.0,-1.0
4,466300,4.3,10.8,1.1,-7.1,0.3,-3.0,-4.2,-0.3,-5.2,-8.4
4,466400,-6.0,-6.9,-5.5,-5.3,-0.1,0.7,-6.2,-0.5,2.1,-2.7
4,466500,1.5,7.9,-0.1,7.0,-0.3,-10.1,-6.3,-0.7,1.1,0.0
4,466600,-8.7,-0.9,5.4,0.2,0.2,5.0,-1.6,-1.0,-1.6,-4.6
4,466700,1.5,2.5,5.8,-1.0,0.0,-0.4,-9.0,1.1,-3.0,-1.5
4,466800,8.8,1.6,-0.2,-0.9,0.2,0.6,-3.3,-0.5,7.4,-0.1
4,466900,1.3,0.3,2.8,2.7,-0.3,0.4,-7.1,-4.9,-3.0,-5.4
4,467000,-3.1,-4.3,-0.1,10.0,0.1,1.3,-3.0,5.1,-1.9,2.0
4,467100,-6.4,1.1,-1.6,4.7,0.1,3.7,3.9,0.1,1.8,1.8
4,467200,4.4,4.1,-2.9,1.1,-0.1,0.7,2.6,-1.9,5.1,5.1
4,467300,1.9,-9.5,5.5,-1.7,0.0,-3.9,-7.7,0.5,-4.7,0.2
4,467400,4.6,3.7,-2.7,1.2,-0.1,2.5,7.2,0.1,1.6,-1.7
4,467500,5.6,-10.9,-12.9,1.4,0.1,0.8,-4.4,1.3,-2.2,8.5
4,467600,-1.7,-4.0,-10.5,3.6,0.1,-3.3,4.5,1.2,5.9,0.2
4,467700,2.1,-3.0,-2.3,5.7,-0.2,-2.2,6.2,1.1,-0.8,-6.0
4,467800,5.3,10.3,-0.7,1.9,0.1,5.9,2.1,1.6,-2.2,1.3
4,467900,-11.0,7.5,6.2,5.7,0.0,17.1,-1.3,-1.6,2.2,-2.4
4,468000,-8.1,-19.7,-10.3,3.6,0.0,1.3,2.4,0.0,7.6,4.8
4,468100,0.9,14.4,-2.0,5.2,0.0,-2.0,-0.9,0.4,-3.0,5.0
4,468200,-0.7,-3.8,3.3,-2.5,0.1,-3.5,-2.3,-2.7,-1.1,3.7
4,468300,-5.8,6.6,7.2,3.0,-0.2,0.8,4.3,0.0,6.7,-10.0
4,468400,-5.8,-2.3,-1.9,-1.2,0.0,0.5,6.7,0.1,-4.3,-2.5
4,468500,-3.7,8.8,2.7,2.1,0.1,-3.3,10.0,1.4,4.2,6.3
4,468600,-3.5,-2.1,3.0,-8.7,0.1,4.7,-8.3,0.8,0.3,-0.5
4,468700,-2.1,16.9,6.5,5.5,-0.1,1.0,1.3,0.2,0.9,-0.9
4,468800,-5.8,-7.4,0.1,-0.7,-0.1,-21.5,6.0,0.2,-8.4,-0.8
4,468900,0.0,-1.7,8.0,0.0,0.3,-2.7,10.2,-1.5,5.0,-1.9
4,469000,-7.5,-4.4,-1.8,-0.3,-0.2,-3.3,-1.4,-5.6,-2.5,-3.2
4,469100,5.8,-10.5,1.7,0.7,-0.1,12.5,0.1,5.2,5.1,12.8
4,469200,8.0,5.4,2.4,-2.1,0.0,-1.5,6.1,-0.7,-2.6,1.9
4,469300,-0.8,1.1,5.5,3.5,0.1,-7.4,4.6,3.1,-2.3,-0.9
4,469400,4.7,2.0,2.6,5.7,-0.1,5.1,-6.7,-4.7,0.9,-1.8
4,469500,4.7,1.5,4.6,5.5,0.0,-3.1,4.8,-0.4,-3.2,8.5
4,469600,-3.6,8.2,-0.5,0.5,0.2,0.8,4.5,1.0,0.6,1.7
4,469700,1.9,-2.0,1.7,-3.9,0.1,-8.1,1.2,-2.1,-7.9,5.6
4,469800,-6.2,-6.9,3.5,0.6,-0.3,3.2,5.5,-1.5,-7.4,-2.6
4,469900,-7.3,1.2,3.0,-6.4,0.1,-6.1,-6.5,1.7,-5.3,3.6
4,470000,6.7,1.2,10.2,-6.6,0.1,-4.4,1.9,-0.4,6.2,3.8
4,470100,-4.3,-8.6,6.9,-0.3,-0.2,0.0,1.9,2.1,2.3,-2.8
4,470200,7.0,-1.7,-2.8,5.5,0.0,3.6,4.6,-1.2,-3.2,-1.1
4,470300,-3.4,9.3,-4.6,-1.1,0.1,6.4,-4.3,0.6,4.7,0.7
4,470400,1.7,0.4,0.1,-2.1,0.1,-0.2,-3.0,-0.4,4.5,-7.8
4,470500,3.3,5.3,0.3,-9.8,0.1,2.6,-2.2,-2.5,0.9,-3.1
4,470600,2.1,-4.2,-0.2,-5.5,-0.1,-8.9,-2.0,0.5,4.8,2.7
4,470700,5.4,-2.7,2.3,-3.1,-0.1,3.2,0.5,-1.9,0.1,-4.5
4,470800,-1.0,8.9,-6.6,0.4,0.0,-0.4,9.6,1.6,-5.2,-5.9
4,470900,5.5,4.0,-4.9,-7.6,-0.1,-3.8,-5.1,-2.8,1.0,-4.3
4,471000,-0.5,-1.5,-1.3,3.0,0.1,6.7,3.8,2.7,-0.7,4.8
4,471100,-7.8,-6.3,-0.5,-5.2,-0.1,2.6,-0.7,0.1,-5.9,-9.6
4,471200,5.4,-8.7,4.5,-4.0,0.1,-7.5,-11.2,1.9,5.7,0.8
4,471300,-4.6,14.1,-3.0,5.6,0.1,5.8,-4.6,0.0,-5.4,4.5
4,471400,3.1,4.4,-0.7,-3.4,-0.2,2.1,1.2,-1.4,-3.2,-4.7
4,471500,3.8,-6.9,-1.4,4.0,0.0,-1.6,-1.9,-1.4,0.7,4.5
4,471600,-0.3,1.9,6.1,-2.9,-3.5,-7.9,-1.2,1.2,-2.0,-1.1
4,471700,1.2,8.3,1.0,-4.2,3.6,-0.1,3.2,0.8,1.0,-9.8
4,471800,-2.1,7.8,7.7,5.7,-0.1,-19.4,1.3,0.0,-1.9,-4.0
4,471900,1.8,-0.4,2.0,4.1,0.1,24.8,5.2,-0.1,2.2,-3.0
4,472000,-13.6,1.6,6.4,4.9,2.9,-0.5,3.0,-0.7,1.2,5.2
4,472100,-2.1,15.5,-0.9,0.5,-3.0,-4.6,3.6,-1.2,-3.8,2.5
4,472200,6.8,4.1,-1.4,1.3,0.1,2.2,4.2,0.4,1.4,-3.5
4,472300,3.7,1.0,-4.5,-6.6,-0.2,-4.1,-1.1,0.3,7.3,-1.1
4,472400,2.4,17.0,1.8,-1.7,0.1,-1.9,2.5,-0.4,-3.3,-3.1
4,472500,2.3,2.4,4.9,4.3,0.1,1.0,2.4,0.0,0.8,-2.4
4,472600,-8.6,-5.0,1.7,3.8,-0.1,-1.8,-0.7,-0.5,-2.2,3.7
4,472700,-0.2,-0.6,0.6,0.8,0.1,-2.4,-2.7,-0.3,-0.6,5.4
4,472800,2.9,14.2,2.4,6.7,0.0,4.0,2.8,-0.7,-2.2,0.5
4,472900,13.8,1.0,2.6,3.1,-0.1,-4.0,-9.7,-3.5,-1.5,-1.0
4,473000,5.4,6.4,1.9,-2.7,0.2,-1.8,-4.8,1.0,-3.6,5.9
4,473100,4.0,2.5,-3.1,-1.3,-0.1,-4.9,5.6,-2.7,2.7,1.8
4,473200,-1.3,1.0,0.9,-4.5,0.1,2.0,1.6,-0.8,3.1,4.5
4,473300,-0.2,2.1,3.1,1.7,-0.1,-2.2,4.3,1.0,-4.0,4.8
4,473400,4.7,-10.4,-5.1,1.2,-0.1,1.0,-13.1,1.0,4.2,2.4
4,473500,6.0,3.8,7.9,0.6,0.1,7.2,2.0,3.3,-1.7,10.3
4,473600,-1.1,2.6,-9.5,-1.6,0.0,2.1,-7.3,-4.2,-6.6,-3.2
4,473700,-0.1,-8.0,-0.2,-6.1,0.1,6.6,7.6,1.1,-0.9,0.3
4,473800,7.5,11.9,9.6,-0.5,-0.1,-7.4,-4.3,0.2,8.2,3.2
4,473900,1.0,-3.6,0.2,2.4,0.2,0.3,-0.4,0.7,-3.5,-4.7
4,474000,-4.2,-3.6,5.2,-10.0,-0.2,1.0,1.1,0.2,6.9,3.1
4,474100,2.0,-5.3,-1.2,-3.0,0.0,3.2,-5.8,1.2,4.8,-1.8
4,474200,6.9,-14.3,-1.6,-10.0,-0.1,-2.5,-3.5,0.8,-1.2,4.6
4,474300,-3.9,13.4,-1.7,2.2,0.0,7.8,-7.4,-0.4,2.4,3.8
4,474400,-3.5,12.4,-0.1,1.7,0.2,-0.6,0.7,1.9,-2.9,-5.6
4,474500,-3.3,5.5,-5.2,10.7,-0.1,2.1,5.9,-0.2,2.9,-2.1
4,474600,4.1,3.9,-4.6,4.2,0.1,18.9,-3.2,0.9,-0.3,-2.4
4,474700,-2.3,-5.6,2.5,-4.7,-0.1,-24.6,0.1,0.9,7.7,-1.9
4,474800,0.3,1.5,0.4,-2.4,0.0,-2.2,-2.4,0.0,7.2,6.1
4,474900,3.0,-0.5,-5.5,5.3,0.0,-3.0,-6.4,1.3,-4.7,-0.4
4,475000,-0.6,-2.9,-2.1,-9.9,0.0,1.2,-2.9,0.6,-6.3,4.7
4,475100,-0.6,-1.0,3.1,4.3,0.0,-2.7,-5.5,1.1,7.6,-0.9
4,475200,-8.3,2.0,-3.7,-0.6,0.0,5.2,1.5,-0.7,0.5,1.4
4,475300,5.1,-0.1,1.4,3.0,-0.1,-1.9,-6.2,-2.3,3.4,-6.6
4,475400,-1.7,7.1,8.7,-3.2,0.1,-3.1,3.6,0.3,3.3,-7.4
4,475500,-0.3,-2.5,1.0,2.4,-0.1,-4.1,11.0,-0.3,-2.6,-1.9
4,475600,3.3,2.3,-5.6,3.6,0.3,1.2,-7.9,-0.3,1.5,0.0
4,475700,-7.0,3.5,-1.7,-0.9,-0.3,12.7,-1.1,0.0,1.9,2.4
4,475800,2.6,-1.4,4.2,-6.0,0.1,5.2,-3.0,-1.6,2.7,3.5
4,475900,-13.0,0.8,0.0,-9.1,0.0,3.7,1.3,-1.6,1.5,4.0
4,476000,-4.9,1.4,0.9,-1.4,0.1,-4.4,4.0,-1.8,1.6,4.6
4,476100,1.2,-2.9,-5.9,-2.1,-0.1,-3.3,4.0,-0.1,-7.8,4.2
4,476200,1.4,-2.0,-3.8,-5.6,0.1,1.7,5.2,-0.5,-6.6,-7.2
4,476300,-7.3,-9.9,-4.5,-1.6,0.0,4.2,-3.5,-0.4,-4.0,2.5
4,476400,4.4,3.6,1.3,-0.2,-0.2,1.5,3.1,0.7,1.9,-8.8
4,476500,6.2,-5.8,0.1,-2.6,3.1,4.2,-4.3,-0.6,0.8,-0.8
4,476600,-3.6,-2.8,-2.0,3.4,-3.0,2.1,0.1,-1.5,13.1,-4.4
4,476700,-2.3,4.1,-3.5,-2.3,0.0,-6.4,-2.7,-0.1,-6.4,-9.9
4,476800,-3.0,9.5,1.0,0.3,0.0,6.3,-3.0,-0.2,-4.9,0.4
4,476900,0.8,-5.4,-1.5,3.4,-0.1,0.7,0.5,0.5,6.2,-1.8
4,477000,-1.8,10.0,-7.0,-0.8,0.1,-2.8,0.0,0.8,-1.5,9.1
4,477100,0.4,5.5,13.0,2.2,-0.1,20.3,-4.8,-0.7,2.7,2.0
4,477200,-4.7,-1.2,0.4,-1.8,0.1,-13.1,7.8,1.1,2.6,1.5
4,477300,4.5,3.9,-2.8,2.1,0.0,23.1,-1.2,-0.5,1.6,-5.5
4,477400,-1.7,-1.4,-0.5,-3.2,-0.1,-18.5,0.1,-2.0,0.7,-5.9
4,477500,7.4,-19.7,-1.3,3.3,0.0,-3.1,-0.3,1.9,-9.3,-0.6
4,477600,-1.0,-7.5,3.4,1.3,0.0,-2.6,1.8,0.7,0.1,6.8
4,477700,3.9,-2.7,-6.6,1.6,0.3,-5.8,1.6,1.0,1.9,2.4
4,477800,-1.1,10.0,-6.2,5.0,-0.1,-3.0,-1.6,-2.2,0.9,2.0
4,477900,6.9,4.7,-4.3,4.5,0.0,5.7,-5.2,0.9,-2.7,-2.9
4,478000,-4.0,-0.8,-2.4,1.0,-0.1,-1.2,0.0,0.7,-4.9,-1.6
4,478100,6.1,-1.3,5.2,1.2,0.0,1.2,4.7,1.5,8.2,-2.3
4,478200,6.4,5.2,-5.6,-3.5,0.0,-2.6,-3.6,0.1,1.3,5.5
4,478300,3.5,12.6,2.8,-6.4,0.1,0.4,4.0,-1.8,-5.2,8.8
4,478400,-2.8,-1.4,1.8,3.5,-0.1,-1.7,-2.9,-0.7,0.1,2.0
4,478500,0.5,-11.0,5.9,3.2,0.1,-3.6,4.1,1.5,6.1,-0.1
4,478600,5.2,13.3,-2.9,3.0,-0.1,-2.4,-3.8,0.6,0.0,-2.1
4,478700,-8.6,-10.4,4.3,0.8,0.0,4.2,3.7,0.2,1.4,-3.0
4,478800,3.7,-1.8,-3.4,-5.5,0.0,2.6,-2.6,0.0,2.8,-1.1
4,478900,0.4,-2.7,0.9,2.4,0.1,8.1,-2.4,1.2,-0.8,5.2
4,479000,7.6,7.4,-2.3,-3.2,-0.2,-2.2,1.9,1.4,4.6,1.2
4,479100,7.8,-7.2,11.4,1.7,0.2,2.4,-7.1,-0.7,-3.4,-3.0
4,479200,-3.2,5.6,-4.7,7.2,0.0,-3.6,10.5,-0.2,2.3,-0.8
4,479300,4.8,-10.4,-13.2,-1.3,-0.1,-0.3,3.2,-0.3,0.7,3.9
4,479400,5.4,5.5,8.2,0.8,0.0,-5.3,-8.3,1.3,-4.6,-3.9
4,479500,-5.3,4.7,15.9,-3.9,0.1,8.9,-3.3,-0.3,-4.9,-14.4
4,479600,-1.2,-0.7,-11.9,1.0,-0.3,-3.1,1.1,-0.1,-5.4,10.9
4,479700,-0.7,-4.0,-6.3,-1.3,0.3,-6.1,-8.2,-0.2,11.8,-1.7
4,479800,-2.5,1.0,-8.1,-1.6,0.1,-0.4,-5.9,0.2,-4.5,-2.2
4,479900,1.9,13.2,1.6,-1.4,-0.3,21.6,3.7,-0.4,-4.4,0.2
4,480000,0.7,-10.1,-0.6,-1.8,-0.1,-20.6,9.3,-1.7,6.6,-2.2
4,480100,0.0,-0.1,-9.1,-5.7,0.1,-6.2,0.6,-0.8,8.7,2.6
4,480200,4.8,5.3,-4.5,0.2,0.3,0.6,5.4,-1.0,-0.7,-4.0
4,480300,1.9,-5.4,-3.5,-1.1,-0.2,-3.9,-2.2,1.2,3.9,2.8
4,480400,2.1,-2.6,-1.5,7.5,-0.1,2.2,0.2,1.1,3.9,-2.1
4,480500,-4.5,-5.6,-2.5,-2.9,0.1,0.2,-6.1,-2.0,1.0,3.5
4,480600,-3.1,11.6,-1.3,-0.7,-0.1,-1.3,-0.4,0.0,0.3,4.2
4,480700,-4.7,9.2,-3.7,-1.7,0.1,0.3,1.9,-0.4,-1.4,0.1
4,480800,-0.2,2.9,0.7,-0.9,0.0,4.3,2.2,-0.3,-5.6,0.3
4,480900,-10.0,-3.5,6.5,2.1,0.1,2.6,3.4,-2.1,-1.5,-2.4
4,481000,-10.3,6.7,-3.2,6.7,-0.2,-8.9,7.9,-0.1,1.6,-2.1
4,481100,0.1,-12.5,1.4,-0.2,0.1,6.9,5.8,-0.5,-0.7,3.9
4,481200,5.5,-8.2,-5.4,-6.0,0.0,0.7,-0.4,-0.2,-2.2,-4.8
4,481300,-5.6,3.6,6.3,-0.9,0.1,-1.4,-4.0,-0.9,1.7,3.7
4,481400,-2.6,-3.5,2.9,1.5,-0.1,1.6,2.8,0.3,-5.5,3.1
4,481500,2.1,-4.3,-6.8,3.7,0.0,-0.1,-2.5,0.1,3.7,-7.4
4,481600,0.7,1.0,-1.5,-11.6,0.0,-1.3,-4.5,1.1,-0.8,5.8
4,481700,17.7,-4.6,2.5,-1.6,0.0,-4.9,-8.0,1.5,0.4,-1.3
4,481800,6.5,7.0,0.6,-2.4,0.1,1.1,0.1,-0.4,-9.7,-10.3
4,481900,-9.1,-1.7,12.5,-4.4,0.1,2.9,-6.3,2.9,-0.8,4.5
4,482000,-0.3,3.5,-3.2,-1.8,-0.1,5.0,-2.4,1.7,-1.5,-6.3
4,482100,0.9,5.7,-4.7,0.4,-0.2,2.2,5.7,0.4,-1.0,-1.9
4,482200,-5.0,5.7,5.6,-3.8,0.1,-2.2,-1.9,2.1,0.5,2.0
4,482300,-5.0,0.6,0.8,7.7,0.1,1.2,-4.5,-2.0,-4.6,-7.8
4,482400,3.6,-1.7,3.4,-3.4,0.0,-0.8,-2.5,-1.7,-2.5,-8.0
4,482500,-4.4,-6.5,-3.7,5.0,-0.2,14.6,3.7,1.1,1.7,-1.4
4,482600,-6.5,12.4,2.7,3.3,0.0,-1.3,-8.8,-0.1,1.8,-5.1
4,482700,-3.3,11.7,-4.7,3.7,-3.4,-14.8,-6.7,-1.7,4.0,-4.4
4,482800,2.4,6.8,6.3,-4.3,3.6,5.3,12.0,0.2,-2.9,3.7
4,482900,3.6,-3.0,6.6,-2.7,0.0,0.8,-0.6,-0.4,5.6,-1.7
4,483000,-3.6,8.0,3.9,-1.2,-0.1,18.8,1.1,-0.3,-8.3,3.4
4,483100,-5.8,-1.4,1.8,5.5,0.0,6.5,0.5,-0.8,-6.3,0.8
4,483200,-10.0,-0.1,-4.8,-3.5,-0.2,5.6,-3.9,-4.4,2.6,0.3
4,483300,-1.8,-3.5,0.0,-3.2,0.2,0.8,11.6,4.7,1.1,-0.7
4,483400,1.7,-1.5,9.8,2.9,0.2,1.3,-3.1,1.4,10.7,6.8
4,483500,-3.7,7.9,5.7,-5.3,-0.1,-3.2,11.2,-0.2,3.7,3.0
4,483600,2.6,6.1,3.3,0.5,-0.2,-17.4,-2.2,-1.0,4.8,-3.8
4,483700,2.3,-6.0,1.2,2.8,0.2,-2.2,-6.3,-0.7,0.1,-3.1
4,483800,-4.0,6.1,12.2,-1.0,0.0,-2.5,-1.4,0.2,-5.5,3.6
4,483900,0.8,-7.6,5.8,-3.4,0.0,8.9,14.2,0.9,-3.2,-8.0
4,484000,2.4,4.0,-3.7,-0.2,-0.1,-0.1,3.4,-0.6,-2.4,-6.5
4,484100,0.8,-17.4,3.2,0.1,-0.1,-3.2,11.5,-1.5,3.3,2.3
4,484200,5.0,2.7,4.2,-1.6,0.1,-3.4,-5.4,-0.1,7.2,-3.9
4,484300,-4.2,-3.0,0.5,-2.7,0.0,-3.7,-11.4,1.4,-3.0,6.0
4,484400,5.5,4.2,8.6,5.7,0.0,0.5,1.7,1.9,10.0,-11.7
4,484500,3.2,-1.9,-1.9,-2.1,0.2,3.7,2.3,-0.8,8.1,-9.4
4,484600,9.4,8.7,-3.5,-4.2,-0.2,-1.4,4.5,1.4,9.2,6.4
4,484700,4.7,1.1,-0.1,-4.0,-0.1,24.1,-0.4,-1.6,2.1,-7.4
4,484800,4.7,-7.1,-1.8,4.0,0.2,-25.7,-11.4,-0.5,-4.4,-8.4
4,484900,2.4,1.0,-2.1,2.9,-0.1,0.7,4.7,1.9,-0.6,-7.3
4,485000,0.8,6.8,0.4,8.7,-0.1,-0.4,-0.7,0.1,-4.6,-1.7
4,485100,3.9,-2.0,2.9,5.5,0.1,-0.5,-1.6,1.3,-4.9,8.1
4,485200,4.3,7.3,5.5,1.2,-0.2,1.9,4.4,0.3,1.4,7.4
4,485300,-6.3,-0.3,-3.6,6.5,0.1,-2.1,4.9,0.1,3.7,5.6
4,485400,1.2,4.5,8.1,7.9,0.2,0.2,-6.4,-1.9,4.7,4.4
4,485500,-6.0,-6.6,-4.5,-6.6,-0.1,-2.9,0.3,0.1,-2.6,5.1
4,485600,-1.9,-9.8,-4.5,3.4,-0.1,4.0,5.0,-0.2,4.2,-0.2
4,485700,-7.6,5.6,-5.7,-0.2,0.0,4.3,3.7,-1.3,-0.4,-0.1
4,485800,-10.4,-2.1,-2.8,4.2,0.2,1.5,7.3,-1.9,4.2,1.5
4,485900,-1.1,4.9,-7.7,6.5,0.0,6.6,1.5,0.3,-0.6,-4.5
4,486000,7.6,-3.8,0.9,-9.7,-0.1,1.5,-8.7,0.3,-0.4,0.8
4,486100,-6.7,-15.0,-0.1,-2.9,0.0,-6.6,-3.5,0.6,-2.1,0.1
4,486200,0.6,3.4,0.5,0.6,-0.1,1.5,2.6,0.4,-5.9,0.2
4,486300,-0.5,0.5,-3.8,-2.2,0.3,0.4,0.4,-0.2,1.4,-1.5
4,486400,0.1,-11.4,3.7,-1.0,-0.2,3.5,-0.6,-0.6,7.8,-1.2
4,486500,1.4,-7.6,-1.7,0.9,0.0,-1.7,4.2,-2.2,-1.4,-1.2
4,486600,-11.5,9.2,-3.4,-7.0,0.0,-2.6,0.9,1.2,8.8,2.9
4,486700,-3.5,-0.4,1.9,2.7,0.1,1.4,-3.5,-0.3,0.9,18.9
4,486800,0.0,-6.0,-2.2,0.9,0.0,-1.0,0.7,1.7,5.3,-3.1
4,486900,2.9,8.4,0.0,-3.6,-0.2,5.1,0.2,0.3,5.7,3.1
4,487000,-2.0,-1.9,0.1,-9.2,0.1,1.4,-6.3,-0.6,-1.4,-0.4
4,487100,-7.7,-2.4,-5.3,-5.3,0.0,7.1,-8.2,0.4,7.7,4.4
4,487200,-5.0,-3.1,5.7,4.7,-3.6,2.5,-1.7,-0.7,2.3,6.3
4,487300,8.9,3.1,1.1,2.5,3.7,1.4,2.9,-1.8,1.6,0.2
4,487400,3.0,-2.8,-5.4,-11.6,0.0,3.8,-1.9,-2.0,2.3,-3.3
4,487500,-1.4,-5.0,0.3,1.7,0.1,8.7,11.1,-0.5,9.4,-6.8
4,487600,-4.6,0.6,-6.0,-6.5,-0.3,5.3,-0.3,0.2,8.6,-2.3
4,487700,-8.9,2.4,1.9,-4.5,0.1,1.3,-1.0,1.2,-3.7,9.2
4,487800,0.9,10.0,1.0,-2.7,-0.1,-1.2,-4.4,-0.4,-5.7,-1.7
4,487900,-4.7,-5.8,6.6,-3.7,0.0,1.1,-7.5,1.1,-0.5,-5.7
4,488000,2.4,-0.9,2.9,-2.9,0.0,2.4,7.7,0.4,-2.3,-8.8
4,488100,-4.8,-6.4,4.1,-1.1,0.0,-3.5,4.0,0.0,4.0,-8.5
4,488200,2.7,2.3,-4.2,-1.0,0.0,3.5,-15.4,-1.5,-5.1,2.0
4,488300,6.3,1.0,-0.1,4.1,-0.1,0.3,2.8,1.1,0.6,7.8
4,488400,-5.9,-2.1,-3.8,5.0,0.3,-1.4,-1.4,0.4,-10.0,-2.2
4,488500,-3.4,-1.7,0.1,5.6,0.0,0.4,-6.7,-0.1,-3.2,-0.8
4,488600,-2.6,-6.3,-1.0,-3.2,-0.3,1.6,-3.7,-0.4,-5.9,-7.2
4,488700,-9.2,-4.6,1.5,0.3,0.3,-21.4,2.0,2.0,-2.0,-2.8
4,488800,-12.1,-6.3,-2.9,-4.4,-0.2,3.3,7.0,0.1,-7.7,-2.8
4,488900,-3.2,3.9,1.8,3.1,0.0,2.4,-2.9,-0.4,0.4,-3.0
4,489000,3.6,-12.2,6.9,-1.3,0.1,5.7,1.5,-1.3,-4.1,-8.2
4,489100,-1.6,-1.5,3.5,-1.6,0.2,1.6,2.0,1.1,2.8,6.0
4,489200,0.1,1.2,9.6,-4.5,2.8,2.0,-3.2,1.0,-0.4,-10.2
4,489300,-6.3,-1.3,5.4,1.1,-2.8,-1.7,-8.2,0.5,-3.4,-2.4
4,489400,3.5,0.4,2.9,-0.9,-0.2,2.8,2.9,0.8,-0.3,-1.0
4,489500,9.4,7.9,0.2,0.8,-0.1,-0.1,-6.7,2.8,2.7,5.0
4,489600,-2.1,4.8,-3.3,-8.2,3.2,0.2,1.2,-1.3,-1.1,-0.4
4,489700,0.6,-6.5,3.5,2.0,-3.1,-4.4,-0.4,0.1,-1.7,2.5
4,489800,2.0,0.0,-2.4,-0.8,0.0,2.5,-5.3,-0.3,-3.6,-3.2
4,489900,4.5,2.2,-1.1,-0.5,-0.1,-5.2,13.7,1.7,-2.3,-1.1
4,490000,-2.8,1.4,-1.9,1.4,0.0,-6.4,7.2,1.0,-6.0,4.1
4,490100,-1.5,-2.1,-1.2,-6.7,0.2,4.2,-5.6,0.1,-4.4,4.0
4,490200,0.6,5.5,-1.8,3.0,0.0,0.4,0.2,0.0,3.0,4.6
4,490300,-2.5,1.6,1.1,6.5,-0.1,1.4,6.4,-0.3,4.2,-0.9
4,490400,2.6,1.2,3.4,4.4,0.0,-1.7,-1.1,-0.2,-2.2,6.8
4,490500,2.0,5.3,3.9,-7.9,0.1,7.1,-4.4,-0.6,-0.8,-2.2
4,490600,6.9,-0.9,-10.4,-7.8,0.0,11.0,9.1,0.5,1.8,-0.5
4,490700,7.4,1.4,-1.0,-2.2,-0.1,3.0,0.6,-0.4,-7.8,5.1
4,490800,8.7,6.2,-0.7,-6.2,0.1,-1.5,7.9,0.5,-6.3,4.3
4,490900,-11.2,-7.5,1.3,3.7,-0.1,0.7,9.9,-1.0,-4.9,1.5
4,491000,-0.6,-9.3,0.2,7.8,0.0,1.0,-1.9,-0.4,0.8,-1.1
4,491100,1.6,-14.9,-4.6,-1.0,0.1,-2.0,3.6,-1.1,4.9,2.5
4,491200,1.3,-4.5,5.2,-5.2,-0.2,-2.7,0.3,-0.8,3.2,-0.9
4,491300,2.3,4.1,3.7,-8.6,0.0,2.4,-7.3,-0.2,-2.6,0.3
4,491400,6.7,1.4,5.0,2.7,0.2,-2.0,-0.7,1.5,1.9,2.8
4,491500,3.5,7.3,2.2,4.7,0.0,-0.1,-1.0,0.2,5.9,-1.3
4,491600,4.2,-12.8,5.5,-3.2,-0.2,-8.3,3.7,1.0,-1.1,3.9
